"","date","crw_baa","crw_dhw","crw_hotspot","crw_sst","crw_sstanomaly","air_temp","baro","highest","mhhw","mhw","msl","mtl","mlw","mllw","lowest"
"1077","2021-11-08",1,2.36,0.46,29.01,1.07,27.24,1014.88333333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1078","2021-11-08",1,2.21,0.47,29.01,1.07,27.24,1014.88333333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1079","2021-11-09",1,2.1,0.48,29.03,1.1,27.63,1014.675,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1080","2021-11-09",1,2.29,0.46,29,1.08,27.63,1014.675,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1081","2021-11-09",1,2.29,0.43,28.96,1.05,27.63,1014.675,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1082","2021-11-09",1,2.31,0.45,29.01,1.08,27.63,1014.675,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1083","2021-11-09",1,2.36,0.45,29,1.08,27.63,1014.675,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1084","2021-11-09",1,2.21,0.43,28.97,1.05,27.63,1014.675,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1085","2021-11-10",1,2.1,0.51,29.06,1.15,27.84,1014.72916666667,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1086","2021-11-10",1,2.29,0.52,29.06,1.16,27.84,1014.72916666667,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1087","2021-11-10",1,2.29,0.49,29.02,1.13,27.84,1014.72916666667,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1088","2021-11-23",0,2.21,-0.13,28.41,0.87,27.11,1012.575,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1089","2021-11-24",0,2.1,-0.18,28.37,0.85,27.28,1014.04583333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1090","2021-11-24",0,2.29,-0.15,28.39,0.88,27.28,1014.04583333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1091","2021-11-24",0,2.29,-0.13,28.4,0.9,27.28,1014.04583333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1092","2021-11-24",0,2.31,-0.25,28.31,0.79,27.28,1014.04583333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1093","2021-11-24",0,2.36,-0.23,28.32,0.81,27.28,1014.04583333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1094","2021-11-24",0,2.21,-0.2,28.34,0.83,27.28,1014.04583333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1095","2021-11-25",0,2.1,-0.17,28.38,0.89,26.66,1013.625,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1096","2021-11-25",0,2.29,-0.15,28.39,0.91,26.66,1013.625,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1097","2021-11-25",0,2.29,-0.12,28.41,0.94,26.66,1013.625,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1098","2021-11-25",0,2.31,-0.19,28.37,0.88,26.66,1013.625,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1099","2021-11-25",0,2.36,-0.16,28.39,0.91,26.66,1013.625,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1100","2021-11-25",0,2.21,-0.13,28.41,0.93,26.66,1013.625,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1101","2021-11-26",0,2.1,-0.15,28.4,0.94,27.46,1013.77083333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1102","2021-11-26",0,2.29,-0.13,28.41,0.97,27.46,1013.77083333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1103","2021-11-26",0,2.29,-0.1,28.43,0.99,27.46,1013.77083333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1104","2021-11-26",0,2.31,-0.17,28.39,0.94,27.46,1013.77083333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1105","2021-11-26",0,2.36,-0.15,28.4,0.96,27.46,1013.77083333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1106","2021-11-26",0,2.21,-0.12,28.42,0.98,27.46,1013.77083333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1107","2021-11-27",0,2.1,-0.24,28.31,0.89,26.53,1014.2625,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1108","2021-11-27",0,2.29,-0.22,28.32,0.91,26.53,1014.2625,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1109","2021-11-20",0,2.36,-0.15,28.4,0.76,27.25,1014.16666666667,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1110","2021-11-20",0,2.21,-0.13,28.41,0.77,27.25,1014.16666666667,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1111","2021-11-21",0,2.1,-0.08,28.47,0.85,27.34,1013.72916666667,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1112","2021-11-21",0,2.29,-0.11,28.43,0.82,27.34,1013.72916666667,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1113","2021-11-21",0,2.29,-0.15,28.38,0.78,27.34,1013.72916666667,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1114","2021-11-21",0,2.31,-0.1,28.46,0.84,27.34,1013.72916666667,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1115","2021-11-21",0,2.36,-0.13,28.42,0.81,27.34,1013.72916666667,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1116","2021-11-21",0,2.21,-0.15,28.39,0.78,27.34,1013.72916666667,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1117","2021-11-22",0,2.1,-0.03,28.52,0.93,26.72,1013.27083333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1118","2021-11-22",0,2.29,-0.04,28.5,0.92,26.72,1013.27083333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1119","2021-11-22",0,2.29,-0.05,28.48,0.91,26.72,1013.27083333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1120","2021-11-22",0,2.31,-0.1,28.46,0.87,26.72,1013.27083333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1121","2021-11-22",0,2.36,-0.1,28.45,0.87,26.72,1013.27083333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1122","2021-11-22",0,2.21,-0.1,28.44,0.86,26.72,1013.27083333333,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1123","2021-11-23",0,2.1,-0.09,28.46,0.9,27.11,1012.575,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1124","2021-11-23",0,2.29,-0.07,28.47,0.93,27.11,1012.575,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1125","2021-11-23",0,2.29,-0.06,28.47,0.93,27.11,1012.575,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1126","2021-11-23",0,2.31,-0.16,28.4,0.85,27.11,1012.575,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1127","2021-11-23",0,2.36,-0.14,28.41,0.87,27.11,1012.575,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1128","2021-11-27",0,2.29,-0.18,28.35,0.95,26.53,1014.2625,2.549,2.142,1.795,1.276,1.263,0.732,0.551,0.141
"1129","2021-12-01",0,2.29,-0.18,28.36,1.08,27.5,1016.9375,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1130","2021-12-01",0,2.29,-0.16,28.37,1.1,27.5,1016.9375,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1131","2021-12-01",0,2.31,-0.23,28.33,1.04,27.5,1016.9375,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1132","2021-12-01",0,2.1,-0.2,28.35,1.06,27.5,1016.9375,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1133","2021-12-01",0,2.21,-0.17,28.37,1.09,27.5,1016.9375,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1134","2021-12-02",0,2.1,-0.21,28.34,1.08,27.58,1016.2625,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1135","2021-12-02",0,2.29,-0.17,28.37,1.13,27.58,1016.2625,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1136","2021-12-01",0,2.36,-0.2,28.35,1.07,27.5,1016.9375,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1137","2021-12-02",0,2.31,-0.24,28.32,1.07,27.58,1016.2625,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1138","2021-12-02",0,2.36,-0.2,28.35,1.11,27.58,1016.2625,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1139","2021-12-02",0,2.21,-0.17,28.37,1.13,27.58,1016.2625,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1140","2021-12-03",0,2.1,-0.26,28.29,1.06,26.98,1015.02083333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1141","2021-12-03",0,2.29,-0.21,28.33,1.12,26.98,1015.02083333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1142","2021-12-03",0,2.29,-0.19,28.34,1.13,26.98,1015.02083333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1143","2021-12-03",0,2.31,-0.3,28.26,1.04,26.98,1015.02083333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1144","2021-12-03",0,2.36,-0.26,28.29,1.08,26.98,1015.02083333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1145","2021-12-03",0,2.21,-0.23,28.31,1.1,26.98,1015.02083333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1146","2021-12-04",0,1.95,-0.2,28.35,1.16,27,1015.78333333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1147","2021-12-04",0,2.13,-0.17,28.37,1.19,27,1015.78333333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1148","2021-12-04",0,2.14,-0.16,28.37,1.2,27,1015.78333333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1149","2021-12-02",0,2.29,-0.15,28.38,1.14,27.58,1016.2625,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1150","2021-12-04",0,2.2,-0.19,28.36,1.18,27,1015.78333333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1151","2021-12-04",0,2.05,-0.18,28.36,1.18,27,1015.78333333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1152","2021-12-05",0,1.95,-0.14,28.41,1.25,26.87,1017.46666666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1153","2021-12-05",0,2.13,-0.13,28.41,1.27,26.87,1017.46666666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1154","2021-12-05",0,2.14,-0.12,28.41,1.27,26.87,1017.46666666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1155","2021-12-05",0,2.15,-0.19,28.37,1.22,26.87,1017.46666666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1156","2021-12-05",0,2.2,-0.18,28.37,1.23,26.87,1017.46666666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1157","2021-12-05",0,2.05,-0.16,28.38,1.24,26.87,1017.46666666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1158","2021-12-06",0,1.95,-0.27,28.28,1.15,26.98,1018.4125,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1159","2021-12-06",0,2.13,-0.27,28.27,1.16,26.98,1018.4125,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1160","2021-12-06",0,2.14,-0.27,28.26,1.15,26.98,1018.4125,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1161","2021-12-06",0,2.15,-0.32,28.24,1.12,26.98,1018.4125,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1162","2021-12-06",0,2.2,-0.31,28.24,1.13,26.98,1018.4125,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1163","2021-12-06",0,2.05,-0.29,28.25,1.14,26.98,1018.4125,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1164","2021-12-07",0,1.95,-0.36,28.19,1.1,27.13,1017.59583333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1165","2021-12-07",0,2.13,-0.36,28.18,1.1,27.13,1017.59583333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1166","2021-12-07",0,2.14,-0.36,28.17,1.1,27.13,1017.59583333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1167","2021-12-07",0,2,-0.42,28.14,1.05,27.13,1017.59583333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1168","2021-12-07",0,2.05,-0.41,28.14,1.06,27.13,1017.59583333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1169","2021-12-07",0,2.05,-0.39,28.15,1.07,27.13,1017.59583333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1170","2021-12-08",0,1.95,-0.44,28.11,1.05,27.25,1016.825,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1171","2021-12-08",0,2.13,-0.43,28.11,1.07,27.25,1016.825,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1172","2021-12-08",0,2.14,-0.42,28.11,1.07,27.25,1016.825,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1173","2021-12-08",0,2,-0.51,28.05,1,27.25,1016.825,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1174","2021-12-08",0,2.05,-0.49,28.06,1.02,27.25,1016.825,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1175","2021-12-08",0,2.05,-0.47,28.07,1.03,27.25,1016.825,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1176","2021-12-09",0,1.95,-0.46,28.09,1.06,26.73,1016.85833333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1177","2021-12-09",0,2.13,-0.46,28.08,1.07,26.73,1016.85833333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1178","2021-12-09",0,2.14,-0.45,28.08,1.07,26.73,1016.85833333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1179","2021-12-09",0,2,-0.53,28.03,1.01,26.73,1016.85833333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1180","2021-12-09",0,2.05,-0.53,28.02,1.01,26.73,1016.85833333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1181","2021-12-09",0,2.05,-0.51,28.03,1.02,26.73,1016.85833333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1182","2021-12-10",0,1.95,-0.49,28.06,1.07,26.9,1015.88333333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1183","2021-12-10",0,2.13,-0.49,28.05,1.07,26.9,1015.88333333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1184","2021-12-10",0,2.14,-0.48,28.05,1.08,26.9,1015.88333333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1185","2021-12-10",0,2,-0.57,27.99,1,26.9,1015.88333333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1186","2021-12-10",0,2.05,-0.57,27.98,1,26.9,1015.88333333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1187","2021-12-10",0,2.05,-0.55,27.99,1.01,26.9,1015.88333333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1188","2021-12-11",0,1.95,-0.63,27.92,0.96,27.23,1015.24166666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1189","2021-12-04",0,2.15,-0.21,28.35,1.16,27,1015.78333333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1190","2021-12-18",0,1.95,-1.06,27.49,0.73,26.23,1017.79166666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1191","2021-12-18",0,1.99,-1.07,27.47,0.73,26.23,1017.79166666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1192","2021-12-18",0,1.99,-1.06,27.47,0.73,26.23,1017.79166666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1193","2021-12-18",0,1.86,-1.14,27.42,0.67,26.23,1017.79166666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1194","2021-12-18",0,1.9,-1.14,27.41,0.67,26.23,1017.79166666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1195","2021-12-18",0,1.89,-1.12,27.42,0.68,26.23,1017.79166666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1196","2021-12-19",0,1.8,-1.17,27.38,0.64,25.56,1016.84583333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1197","2021-12-19",0,1.83,-1.17,27.37,0.65,25.56,1016.84583333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1198","2021-12-19",0,1.83,-1.15,27.38,0.66,25.56,1016.84583333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1199","2021-12-19",0,1.7,-1.26,27.3,0.57,25.56,1016.84583333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1200","2021-12-19",0,1.74,-1.24,27.31,0.59,25.56,1016.84583333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1201","2021-12-19",0,1.73,-1.21,27.33,0.61,25.56,1016.84583333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1202","2021-12-20",0,1.64,-1.28,27.27,0.55,25.06,1015.37083333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1203","2021-12-20",0,1.67,-1.25,27.29,0.59,25.06,1015.37083333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1204","2021-12-20",0,1.66,-1.21,27.32,0.62,25.06,1015.37083333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1205","2021-12-20",0,1.54,-1.36,27.2,0.49,25.06,1015.37083333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1206","2021-12-20",0,1.57,-1.32,27.23,0.53,25.06,1015.37083333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1207","2021-12-20",0,1.55,-1.26,27.28,0.58,25.06,1015.37083333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1208","2021-12-21",0,1.47,-1.33,27.22,0.53,25.09,1014.34166666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1209","2021-12-21",0,1.49,-1.32,27.22,0.54,25.09,1014.34166666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1210","2021-12-21",0,1.48,-1.29,27.24,0.56,25.09,1014.34166666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1211","2021-12-21",0,1.36,-1.4,27.16,0.47,25.09,1014.34166666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1212","2021-12-21",0,1.38,-1.38,27.17,0.49,25.09,1014.34166666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1213","2021-12-21",0,1.37,-1.33,27.21,0.53,25.09,1014.34166666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1214","2021-12-22",0,1.29,-1.3,27.25,0.58,26.19,1014.52916666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1215","2021-12-22",0,1.3,-1.28,27.26,0.61,26.19,1014.52916666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1216","2021-12-22",0,1.29,-1.26,27.27,0.62,26.19,1014.52916666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1217","2021-12-22",0,1.17,-1.39,27.17,0.51,26.19,1014.52916666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1218","2021-12-22",0,1.19,-1.36,27.19,0.54,26.19,1014.52916666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1219","2021-12-22",0,1.17,-1.31,27.23,0.58,26.19,1014.52916666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1220","2021-12-23",0,1.13,-1.2,27.35,0.7,26.11,1014.6875,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1221","2021-12-23",0,1.14,-1.2,27.34,0.71,26.11,1014.6875,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1222","2021-12-23",0,1.13,-1.18,27.35,0.72,26.11,1014.6875,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1223","2021-12-23",0,1.01,-1.3,27.26,0.62,26.11,1014.6875,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1224","2021-12-23",0,1.02,-1.28,27.27,0.64,26.11,1014.6875,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1225","2021-12-23",0,1.01,-1.24,27.3,0.67,26.11,1014.6875,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1226","2021-12-24",0,0.96,-1.36,27.19,0.56,26.56,1014.96666666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1227","2021-12-24",0,0.97,-1.37,27.17,0.56,26.56,1014.96666666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1228","2021-12-24",0,0.97,-1.35,27.18,0.57,26.56,1014.96666666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1229","2021-12-24",0,0.84,-1.46,27.1,0.48,26.56,1014.96666666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1230","2021-12-24",0,0.84,-1.45,27.1,0.49,26.56,1014.96666666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1231","2021-12-24",0,0.84,-1.42,27.12,0.51,26.56,1014.96666666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1232","2021-12-25",0,0.81,-1.18,27.37,0.77,25.76,1015.3125,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1233","2021-12-25",0,0.81,-1.2,27.34,0.75,25.76,1015.3125,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1234","2021-12-25",0,0.8,-1.2,27.33,0.74,25.76,1015.3125,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1235","2021-12-25",0,0.68,-1.26,27.3,0.7,25.76,1015.3125,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1236","2021-12-25",0,0.68,-1.27,27.28,0.69,25.76,1015.3125,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1237","2021-12-25",0,0.67,-1.25,27.29,0.7,25.76,1015.3125,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1238","2021-12-26",0,0.81,-1.23,27.32,0.74,25.62,1016.35,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1239","2021-12-26",0,0.81,-1.23,27.31,0.74,25.62,1016.35,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1240","2021-12-26",0,0.8,-1.21,27.32,0.75,25.62,1016.35,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1241","2021-12-26",0,0.68,-1.3,27.26,0.68,25.62,1016.35,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1242","2021-12-26",0,0.68,-1.3,27.25,0.68,25.62,1016.35,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1243","2021-12-26",0,0.67,-1.26,27.28,0.71,25.62,1016.35,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1244","2021-12-27",0,0.81,-1.2,27.35,0.79,25.39,1015.92916666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1245","2021-12-27",0,0.81,-1.18,27.36,0.82,25.39,1015.92916666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1246","2021-12-27",0,0.8,-1.15,27.38,0.84,25.39,1015.92916666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1247","2021-12-27",0,0.68,-1.28,27.28,0.73,25.39,1015.92916666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1248","2021-12-27",0,0.68,-1.26,27.29,0.75,25.39,1015.92916666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1249","2021-12-27",0,0.67,-1.21,27.33,0.79,25.39,1015.92916666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1250","2021-12-28",0,0.81,-1.22,27.33,0.79,25.42,1016.66666666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1251","2021-12-28",0,0.81,-1.22,27.32,0.8,25.42,1016.66666666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1252","2021-12-28",0,0.8,-1.21,27.32,0.8,25.42,1016.66666666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1253","2021-12-28",0,0.68,-1.3,27.26,0.73,25.42,1016.66666666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1254","2021-12-28",0,0.68,-1.3,27.25,0.73,25.42,1016.66666666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1255","2021-12-28",0,0.67,-1.28,27.26,0.74,25.42,1016.66666666667,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1256","2021-12-29",0,0.81,-1.19,27.36,0.85,26.28,1018.38333333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1257","2021-12-29",0,0.81,-1.17,27.37,0.87,26.28,1018.38333333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1258","2021-12-29",0,0.8,-1.14,27.39,0.89,26.28,1018.38333333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1259","2021-12-29",0,0.68,-1.26,27.3,0.79,26.28,1018.38333333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1260","2021-12-29",0,0.68,-1.24,27.31,0.81,26.28,1018.38333333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1261","2021-12-29",0,0.67,-1.19,27.35,0.85,26.28,1018.38333333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1262","2021-12-30",0,0.81,-1.29,27.26,0.77,26.32,1018.19583333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1263","2021-12-30",0,0.81,-1.28,27.26,0.78,26.32,1018.19583333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
"1264","2021-12-30",0,0.8,-1.26,27.27,0.79,26.32,1018.19583333333,2.579,1.962,1.601,1.043,1.02,0.44,0.21,-0.285
